Mileage,Maintenance_History,Reported_Issues,Vehicle_Age,Engine_Size,Odometer_Reading,Insurance_Premium,Service_History,Accident_History,Fuel_Efficiency,Tire_Condition,Brake_Condition,Battery_Status,Need_Maintenance,Vehicle_Model_Bus,Vehicle_Model_Car,Vehicle_Model_Motorcycle,Vehicle_Model_SUV,Vehicle_Model_Truck,Vehicle_Model_Van,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Type_Automatic,Transmission_Type_Manual,Owner_Type_First,Owner_Type_Second,Owner_Type_Third,Days_Since_Last_Service,Warranty_Expired
75779,0,2,10,2000,81918,9447,6,3,18,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,537,1
48235,1,1,1,1000,74374,13951,4,3,19,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,768,1
61943,1,4,2,2500,127843,8045,4,0,13,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,492,1
37831,0,5,9,2500,87473,20309,7,1,17,0,1,2,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,755,1
68194,2,3,8,1500,25319,8856,2,3,19,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,709,1
56835,1,1,10,2000,100492,6842,3,1,13,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,479,1
55044,2,0,10,800,5104,8897,6,0,11,2,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,709,0
61223,2,5,7,1000,49447,13023,6,1,15,2,1,2,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,605,0
31845,0,4,7,800,87965,5996,2,3,12,0,1,2,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,521,1
54861,0,4,4,800,22488,19497,4,1,11,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,748,1
71709,0,1,5,1000,95556,9198,2,1,12,1,2,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,520,0
39188,0,2,3,1000,109378,20607,6,2,17,2,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,763,1
45899,0,1,6,800,126108,11248,7,1,11,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,783,1
59815,1,2,6,1000,68771,26399,2,0,14,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,653,0
43649,1,1,1,1000,46960,11667,1,1,15,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,523,0
33022,2,2,6,2000,101785,20392,4,1,19,2,2,2,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,616,1
50871,2,5,7,1000,114518,9059,3,2,15,0,0,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,563,0
77305,0,0,6,800,91165,27807,5,1,18,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,540,0
58806,1,0,3,2000,96255,11302,1,0,14,0,2,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,686,1
61804,1,0,8,800,17634,13521,7,3,19,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,539,1
67018,0,2,4,2500,109297,14116,5,0,10,2,0,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,767,0
45437,1,4,10,2000,18133,26804,4,0,12,2,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,488,1
38715,0,3,6,2000,20144,21737,4,2,16,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,514,0
67751,2,3,3,2000,122652,19432,3,3,16,1,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,694,1
39801,1,4,7,800,12409,22082,2,1,10,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,743,1
50740,0,4,3,2500,122566,5129,5,2,15,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,781,1
58010,1,0,7,800,112406,10908,4,1,11,0,1,2,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,638,0
71384,1,3,10,2000,4418,26840,7,1,13,1,2,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,725,0
37648,0,3,3,2500,45834,14840,2,1,15,2,2,2,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,694,1
60502,2,5,8,800,51641,27340,3,0,10,2,1,2,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,609,1
55010,2,2,7,800,79867,5437,6,2,13,2,2,2,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,596,1
60762,1,3,7,800,47848,22228,6,2,18,0,0,2,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,735,1
72071,1,5,5,2000,81309,11732,5,3,18,1,0,2,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,608,0
42973,1,4,8,2500,31775,8434,6,1,12,0,0,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,468,0
63262,1,4,5,800,102043,12683,9,3,14,2,0,2,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,482,1
43139,1,5,7,2000,12752,21312,5,2,15,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,546,0
67011,2,0,3,2500,12490,10761,1,1,16,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,525,0
43800,0,1,3,1000,122552,5133,7,2,17,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,643,0
52189,0,2,3,2500,43719,5911,4,3,11,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,701,0
38273,1,2,5,2500,28508,23544,9,3,13,2,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,615,1
43169,1,4,6,1500,135404,21142,8,2,16,0,2,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,463,1
48053,1,4,10,2000,3171,25632,8,2,13,2,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,619,1
63182,1,3,7,2000,138956,8313,3,1,18,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,502,1
56571,0,1,3,1500,117917,21376,8,0,16,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,541,1
54581,2,1,2,2500,144689,6568,5,3,10,0,2,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,775,1
69156,0,1,1,800,114024,9473,9,1,19,2,2,2,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,679,1
36592,1,1,9,2000,65751,25372,5,1,13,2,0,2,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,530,0
46842,2,3,9,2000,114145,26933,10,0,18,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,654,0
33164,2,2,8,800,28441,24405,3,0,10,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,552,0
65335,1,5,8,2500,57870,19287,6,2,11,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,674,0
40893,0,0,6,2500,11689,28517,2,0,14,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,652,1
73685,0,1,10,1500,19675,16618,5,0,13,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,772,0
47086,2,3,8,800,145906,13088,2,0,11,2,1,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,767,1
44276,2,3,1,1500,59904,26535,10,0,19,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,707,1
33712,2,0,10,2000,144047,15808,4,1,15,1,2,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,753,1
65626,1,2,7,1000,137104,9559,1,3,12,2,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,782,1
30502,2,3,7,2500,118296,15369,1,3,17,1,2,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,600,1
55018,1,2,4,800,64303,6361,9,3,16,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,665,0
55150,2,0,8,1500,97119,13433,4,0,13,2,1,2,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,644,1
59206,0,5,10,1500,133642,26235,9,2,12,1,2,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,611,0
74882,2,0,3,1500,59222,22363,8,1,14,1,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,564,0
73189,0,0,9,1000,114639,28731,6,0,17,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,517,1
51656,1,4,4,1500,74784,15567,3,1,11,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,576,1
30853,0,2,5,2500,42464,18285,5,3,15,1,2,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,585,1
63211,0,2,8,2000,137336,17794,3,1,17,0,1,2,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,750,0
68477,0,2,4,2000,73733,17631,7,3,17,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,530,1
45065,0,0,10,2500,95281,12879,8,1,15,1,1,2,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,663,1
38344,0,5,2,2500,137407,19761,6,0,19,2,1,2,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,619,0
71116,0,5,4,1500,75533,28796,10,1,11,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,673,0
30327,2,3,7,1500,37986,14137,10,3,19,2,2,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,773,0
43584,2,2,2,2500,112432,13055,3,2,11,0,2,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,478,1
49138,1,4,2,1000,42637,13112,6,3,13,0,2,2,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,576,1
35213,2,1,8,1500,123267,19738,9,0,17,1,2,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,574,1
42149,2,3,3,2000,132904,20590,8,3,16,2,0,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,539,1
42740,2,2,1,1000,83058,29140,5,2,17,2,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,633,0
71351,1,4,1,1000,49446,6804,7,3,11,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,463,0
79067,0,5,8,2500,10649,9319,1,1,19,0,2,2,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,683,0
78957,2,2,10,800,29865,14552,6,3,12,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,461,1
41462,2,0,10,1000,42253,9491,9,2,10,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,694,0
79331,0,1,5,1000,3356,16599,2,3,10,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,722,1
77387,2,3,5,2000,74144,10404,3,1,13,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,495,0
45699,1,3,2,2000,98954,25382,7,3,14,2,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,744,1
70225,2,0,10,2500,96306,18138,3,2,11,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,701,0
79817,0,3,1,1500,11261,24597,2,1,10,1,2,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,548,0
54526,1,0,2,2500,42421,20648,6,2,17,1,1,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,691,0
30258,1,2,5,1500,103748,8594,3,0,10,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,597,1
56536,2,0,8,2500,83358,23419,10,2,18,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,656,0
50846,1,4,3,1000,35659,26976,10,1,11,0,0,2,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,764,0
32148,0,2,2,1500,121263,17589,10,3,15,0,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,493,1
47673,2,1,8,1500,128953,6242,7,3,14,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,606,0
74774,0,4,6,2000,3025,6850,4,1,18,1,2,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,766,1
42272,1,2,8,2500,38145,24392,8,2,16,2,1,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,681,0
52702,0,1,3,1000,45782,12408,6,0,17,0,2,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,689,0
74849,1,2,5,1000,29557,29233,6,1,11,1,2,2,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,783,1
57158,2,3,9,2000,31762,16411,10,2,16,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,556,0
71137,2,5,2,1500,36478,22346,4,1,12,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,587,0
74855,2,0,5,800,76860,7405,7,1,10,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,768,1
31013,2,4,7,1000,71669,24297,1,1,19,2,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,755,0
55761,1,1,2,2000,39217,10630,1,0,19,0,2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,548,0
74405,2,0,9,2500,116835,11230,8,2,17,2,1,2,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,788,0
72564,0,4,3,2000,26476,5521,4,2,16,1,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,587,0
58550,0,1,2,1000,125711,29515,9,2,17,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,613,1
64122,2,4,1,2000,100046,13832,7,2,15,0,0,2,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,539,1
46460,1,3,7,800,57015,24591,1,1,18,0,2,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,485,0
46600,1,3,2,1000,77766,26217,9,1,16,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,578,1
67395,0,2,4,800,128570,10595,8,1,19,1,2,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,746,0
38111,2,1,10,800,54940,9863,6,0,15,2,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,571,1
61030,0,5,2,2500,69202,24109,4,0,12,2,2,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,654,1
36155,1,3,5,2500,40276,23407,4,3,17,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,614,0
66894,0,0,10,1500,141298,23614,2,3,14,2,1,2,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,591,1
70779,0,2,6,1000,132772,16729,8,1,16,1,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,551,0
35097,0,0,6,800,37460,13212,6,1,15,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,644,1
46859,2,2,8,800,10188,15967,10,3,10,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,610,1
68866,1,4,2,1000,122676,27561,7,2,19,0,2,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,722,1
60166,1,2,8,1000,67274,12797,5,3,19,1,2,2,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,677,1
42038,2,5,9,1000,96942,8012,9,1,12,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,471,0
72912,2,5,1,1000,60820,11534,5,3,19,0,1,2,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,782,0
42317,2,2,9,2000,78958,20670,1,3,13,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,548,1
33186,2,3,7,2500,120734,6655,3,2,16,1,1,2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,543,1
33520,1,0,8,1000,17988,23880,8,3,11,0,1,2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,630,0
47060,0,5,6,1500,56210,23973,1,2,18,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,698,0
50652,1,4,8,2500,74279,20739,7,1,12,0,1,2,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,558,0
41814,0,3,10,2000,145295,20619,8,1,10,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,586,0
32073,0,5,5,800,135020,7971,7,1,13,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,634,0
59907,1,5,1,1000,16638,14853,5,3,10,1,2,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,733,1
63469,1,2,6,2000,139390,15077,4,3,10,2,2,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,647,0
49019,0,0,5,800,47818,21415,7,2,15,1,1,2,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,536,0
31889,1,2,1,800,44577,20485,3,3,13,0,2,2,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,756,0
36864,0,4,7,2000,30706,21182,1,2,18,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,643,1
60770,2,4,7,1500,10618,12568,4,1,10,0,2,2,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,786,0
53027,2,0,5,800,29716,21360,5,2,11,2,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,723,1
41595,2,3,10,800,38545,19163,10,0,11,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,716,0
48174,2,3,4,800,142541,9198,9,3,13,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,672,1
56236,2,4,6,2500,139618,22661,7,0,14,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,717,0
46505,2,4,7,2000,149009,9595,4,0,18,2,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,761,1
53578,1,3,7,2000,135725,8175,8,2,15,2,0,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,750,0
56933,1,4,9,2000,34131,8291,1,2,13,2,1,2,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,612,0
76972,2,0,7,800,66353,20672,8,1,10,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,683,1
38801,1,0,1,2500,87228,25651,7,3,19,2,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,655,1
64022,2,2,3,800,19090,29199,10,2,17,1,2,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,684,1
47808,1,2,2,1500,102911,9565,9,2,13,1,0,2,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,775,0
44391,2,3,5,1000,5315,27325,3,2,16,2,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,744,1
65886,1,2,3,2500,45155,15298,9,1,16,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,697,0
50038,1,3,5,1000,66621,28333,9,2,18,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,560,1
69629,0,2,1,2500,67560,18372,5,0,13,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,621,1
69505,2,3,7,2000,91581,9158,1,2,15,1,2,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,763,1
63190,2,2,4,800,80664,29027,10,1,12,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,765,0
73448,0,0,1,1000,78152,29026,9,2,10,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,530,1
74390,0,3,6,800,106022,25617,3,1,19,2,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,774,1
38109,0,0,2,2500,85355,16763,3,1,15,1,2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,642,1
46983,0,1,4,800,1122,26180,9,3,14,1,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,753,1
65656,0,1,9,1000,39345,16769,4,1,11,1,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,591,0
47047,2,3,6,1000,133557,25734,4,0,14,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,498,0
40768,1,1,7,1500,33716,6704,9,2,15,1,2,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,546,0
60877,1,2,7,1000,38567,26787,1,0,15,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,670,0
50434,0,4,4,2500,1694,23826,8,3,15,0,2,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,492,1
66930,0,1,10,2500,118385,7504,3,1,13,0,2,2,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,471,1
46014,0,1,10,1000,40874,23186,3,2,16,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,553,1
70404,1,0,4,1500,44782,14070,5,0,19,1,1,2,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,647,1
64771,2,3,6,1500,93159,23509,1,3,13,0,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,708,1
66111,2,5,3,800,28780,25917,7,2,17,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,675,1
61943,2,1,10,1000,121431,5010,1,1,11,2,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,763,0
48476,2,2,9,1000,61428,27802,2,2,18,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,607,1
76069,1,5,1,800,125691,9859,9,1,17,2,2,2,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,705,1
71169,0,3,2,800,6431,22064,4,0,10,1,2,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,553,1
70496,2,4,4,1000,47134,7000,6,0,16,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,583,1
77977,1,4,7,2000,28876,28276,6,0,11,1,1,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,607,1
31873,2,3,5,1000,129878,11320,2,1,16,0,1,2,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,627,1
72352,0,5,6,800,64842,16161,3,1,10,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,743,0
38819,1,5,2,1000,145943,20690,5,2,13,2,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,615,1
66196,2,1,7,800,57491,25224,1,3,16,2,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,543,1
53064,0,5,4,2000,81121,16440,7,3,18,2,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,719,1
66287,1,4,4,2500,134891,10426,2,2,19,2,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,518,1
43467,0,0,4,1500,23113,7490,9,2,10,0,0,2,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,461,1
61961,0,0,6,2000,144333,9019,8,3,13,2,2,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,789,0
36738,1,3,9,1000,68603,15633,4,0,19,2,2,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,463,1
54902,1,0,9,2500,120187,5991,4,1,15,2,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,474,1
39419,2,3,9,2000,140039,10503,10,0,15,2,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,499,0
45094,2,4,6,2500,133272,27930,8,2,17,1,0,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,523,1
37602,0,3,4,1000,65894,26170,3,1,10,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,584,0
64542,0,3,2,1500,87673,28977,9,2,18,2,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,623,1
46208,1,1,7,2500,130040,27401,8,0,17,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,625,1
62974,0,3,4,1000,8741,17901,4,0,15,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,695,0
53986,2,5,5,1000,139378,13238,3,3,15,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,644,1
53647,0,5,4,800,125656,18377,8,3,10,2,2,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,539,0
70476,1,1,6,1500,137830,12567,7,1,11,0,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,478,0
74487,0,1,4,1500,122875,22446,2,2,11,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,764,0
60342,1,5,2,1500,27329,24733,3,0,18,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,685,0
48038,1,4,9,1500,38032,19329,7,1,19,2,1,2,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,581,1
55851,2,2,4,2500,16840,6294,8,1,11,1,1,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,647,1
59084,2,0,3,1500,116347,13106,2,3,10,1,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,691,1
73057,2,1,2,2000,19862,23306,6,1,13,2,2,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,701,0
73179,0,4,6,1000,29243,27861,8,1,15,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,720,0
76995,2,5,1,2000,125011,14531,1,3,16,1,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,542,1
51023,2,1,1,1000,109401,6410,3,2,15,1,1,2,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,623,1
75642,2,4,5,800,46632,6274,9,1,19,0,2,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,703,0
43849,0,2,8,2500,70046,15345,4,3,12,1,0,2,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,736,0
73265,0,3,8,1000,10835,20608,3,0,10,0,0,2,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,710,0
34203,0,1,7,800,122438,27629,7,2,12,1,1,2,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,654,1
35181,0,0,6,2500,1159,11000,5,2,12,0,2,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,660,0
74794,1,5,5,2500,3618,14107,1,0,10,1,2,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,752,0
69015,1,1,1,2500,53845,16729,6,2,16,2,2,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,626,1
48016,0,2,9,2500,126121,20905,6,1,13,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,717,0
53484,1,4,1,1000,105524,20592,9,3,15,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,623,1
66265,1,2,10,800,109812,7614,3,2,15,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,527,1
55726,2,3,2,1500,125807,27753,9,0,17,1,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,613,1
44035,2,5,1,1000,4362,11847,2,0,17,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,537,0
63332,2,4,7,1000,132474,7111,5,2,17,2,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,532,1
79473,1,0,3,1500,26896,13174,4,0,13,2,2,2,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,576,1
52725,2,5,5,1000,130132,8966,9,1,19,1,0,2,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,688,1
53929,2,4,7,2500,10000,14541,2,2,19,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,639,0
42451,2,0,9,2500,73736,19242,5,2,18,0,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,526,1
56219,2,3,6,2500,35872,13047,6,0,18,1,2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,561,0
70692,0,0,9,2000,2008,14559,4,1,16,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,564,0
